Timestamp,Timestamp_UNIX,TP9,AF7,AF8,TP10,Valence,Arousal,Dominace,Viewed,Video,Participant
2024-02-27 11:41:03.002508,1709030463.0025077,-42.96875,-58.10546875,-51.26953125,-26.85546875,-1.0,1.0,0.0,0.0,6.m4v,3.0
2024-02-27 11:41:03.006413,1709030463.0064127,-36.62109375,-38.0859375,-34.1796875,-44.43359375,-1.0,1.0,0.0,0.0,6.m4v,3.0
2024-02-27 11:41:03.010318,1709030463.0103178,-46.875,-34.66796875,-47.36328125,-62.5,-1.0,1.0,0.0,0.0,6.m4v,3.0
2024-02-27 11:41:03.014223,1709030463.0142229,-61.03515625,-50.78125,-67.3828125,-57.12890625,-1.0,1.0,0.0,0.0,6.m4v,3.0
2024-02-27 11:41:03.018128,1709030463.018128,-50.29296875,-45.41015625,-46.875,-29.78515625,-1.0,1.0,0.0,0.0,6.m4v,3.0
2024-02-27 11:41:03.022042,1709030463.022042,-36.1328125,-48.33984375,-17.578125,-22.4609375,-1.0,1.0,0.0,0.0,6.m4v,3.0
2024-02-27 11:41:03.025947,1709030463.025947,-21.484375,-29.296875,-18.06640625,-18.06640625,-1.0,1.0,0.0,0.0,6.m4v,3.0
2024-02-27 11:41:03.029852,1709030463.0298522,-25.390625,-26.3671875,-38.57421875,-34.66796875,-1.0,1.0,0.0,0.0,6.m4v,3.0
2024-02-27 11:41:03.033757,1709030463.0337572,-38.57421875,-57.12890625,-40.0390625,-54.19921875,-1.0,1.0,0.0,0.0,6.m4v,3.0
2024-02-27 11:41:03.037662,1709030463.0376625,-27.34375,-42.48046875,-22.94921875,-25.87890625,-1.0,1.0,0.0,0.0,6.m4v,3.0
2024-02-27 11:41:03.041567,1709030463.041567,-20.5078125,-15.625,-25.87890625,-14.16015625,-1.0,1.0,0.0,0.0,6.m4v,3.0
2024-02-27 11:41:03.045472,1709030463.0454724,-28.80859375,-44.921875,-47.36328125,-44.43359375,-1.0,1.0,0.0,0.0,6.m4v,3.0
2024-02-27 11:41:03.049377,1709030463.0493772,-29.296875,-62.5,-48.828125,-53.7109375,-1.0,1.0,0.0,0.0,6.m4v,3.0
2024-02-27 11:41:03.053282,1709030463.0532825,-25.87890625,-24.90234375,-53.22265625,-39.0625,-1.0,1.0,0.0,0.0,6.m4v,3.0
2024-02-27 11:41:03.057187,1709030463.0571873,-30.2734375,-23.92578125,-44.921875,-22.4609375,-1.0,1.0,0.0,0.0,6.m4v,3.0
2024-02-27 11:41:03.061092,1709030463.0610924,-34.1796875,-23.4375,-14.6484375,-17.08984375,-1.0,1.0,0.0,0.0,6.m4v,3.0
2024-02-27 11:41:03.064997,1709030463.0649974,-39.0625,-23.4375,-9.27734375,-44.921875,-1.0,1.0,0.0,0.0,6.m4v,3.0
2024-02-27 11:41:03.068912,1709030463.0689116,-43.9453125,-27.83203125,-20.5078125,-63.96484375,-1.0,1.0,0.0,0.0,6.m4v,3.0
2024-02-27 11:41:03.072816,1709030463.0728164,-50.29296875,-33.69140625,-34.1796875,-62.98828125,-1.0,1.0,0.0,0.0,6.m4v,3.0
2024-02-27 11:41:03.076721,1709030463.0767214,-41.50390625,-40.0390625,-35.64453125,-34.66796875,-1.0,1.0,0.0,0.0,6.m4v,3.0
2024-02-27 11:41:03.080626,1709030463.0806265,-32.2265625,-23.92578125,-42.48046875,-7.32421875,-1.0,1.0,0.0,0.0,6.m4v,3.0
2024-02-27 11:41:03.084532,1709030463.0845315,-35.15625,-24.90234375,-44.921875,-30.76171875,-1.0,1.0,0.0,0.0,6.m4v,3.0
2024-02-27 11:41:03.088437,1709030463.0884366,-44.43359375,-34.1796875,-38.0859375,-59.08203125,-1.0,1.0,0.0,0.0,6.m4v,3.0
2024-02-27 11:41:03.092342,1709030463.0923417,-38.0859375,-25.87890625,-41.9921875,-41.9921875,-1.0,1.0,0.0,0.0,6.m4v,3.0
