Timestamp,Timestamp_UNIX,TP9,AF7,AF8,TP10,Valence,Arousal,Dominace,Viewed,Video,Participant
2024-02-28 09:44:48.435327,1709109888.4353266,219.23828125,-26.85546875,-25.87890625,509.27734375,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.439232,1709109888.439232,-401.85546875,-31.25,-30.76171875,-781.25,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.443137,1709109888.4431372,-558.59375,-38.0859375,-32.71484375,-1000.0,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.447043,1709109888.4470427,-20.5078125,-41.9921875,-33.69140625,-126.953125,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.450948,1709109888.450948,518.5546875,-37.109375,-37.59765625,999.51171875,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.454853,1709109888.4548533,356.4453125,-36.1328125,-35.64453125,777.34375,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.458759,1709109888.4587586,-241.2109375,-39.55078125,-34.1796875,-409.66796875,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.462664,1709109888.462664,-579.58984375,-35.15625,-37.59765625,-1000.0,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.466569,1709109888.4665692,-132.8125,-34.66796875,-44.43359375,-332.51953125,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.470474,1709109888.4704745,470.703125,-37.59765625,-41.015625,982.91015625,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.474380,1709109888.4743798,428.22265625,-36.1328125,-34.66796875,892.08984375,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.478285,1709109888.478285,-218.75,-36.1328125,-37.109375,-292.96875,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.482199,1709109888.4821992,-591.796875,-35.15625,-36.62109375,-1000.0,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.486104,1709109888.4861045,-180.17578125,-32.71484375,-34.66796875,-407.71484375,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.486104,1709109888.4861045,-180.17578125,-32.71484375,-34.66796875,-407.71484375,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.490010,1709109888.4900098,434.08203125,-21.484375,-35.15625,919.921875,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.490010,1709109888.4900098,434.08203125,-21.484375,-35.15625,919.921875,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.493915,1709109888.493915,449.21875,-23.4375,-33.69140625,955.56640625,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.493915,1709109888.493915,449.21875,-23.4375,-33.69140625,955.56640625,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.497820,1709109888.4978204,-204.1015625,-29.296875,-34.1796875,-211.42578125,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.497820,1709109888.4978204,-204.1015625,-29.296875,-34.1796875,-211.42578125,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.501726,1709109888.5017257,-592.28515625,-28.80859375,-31.73828125,-1000.0,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.501726,1709109888.5017257,-592.28515625,-28.80859375,-31.73828125,-1000.0,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.505631,1709109888.505631,-250.48828125,-30.76171875,-29.78515625,-508.7890625,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.505631,1709109888.505631,-250.48828125,-30.76171875,-29.78515625,-508.7890625,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.509536,1709109888.5095365,335.9375,-28.80859375,-31.73828125,809.08203125,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.509536,1709109888.5095365,335.9375,-28.80859375,-31.73828125,809.08203125,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.513442,1709109888.5134416,442.87109375,-33.203125,-39.0625,999.51171875,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.513442,1709109888.5134416,442.87109375,-33.203125,-39.0625,999.51171875,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.517347,1709109888.5173469,-171.875,-44.921875,-35.15625,-118.1640625,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.517347,1709109888.5173469,-171.875,-44.921875,-35.15625,-118.1640625,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.521252,1709109888.5212524,-596.19140625,-47.36328125,-28.3203125,-1000.0,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.521252,1709109888.5212524,-596.19140625,-47.36328125,-28.3203125,-1000.0,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.525158,1709109888.5251577,-328.125,-43.9453125,-30.76171875,-679.19921875,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.525158,1709109888.5251577,-328.125,-43.9453125,-30.76171875,-679.19921875,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.529072,1709109888.5290716,297.8515625,-39.55078125,-31.25,596.19140625,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.529072,1709109888.5290716,297.8515625,-39.55078125,-31.25,596.19140625,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.532977,1709109888.5329769,539.55078125,-33.203125,-30.76171875,999.51171875,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.532977,1709109888.5329769,539.55078125,-33.203125,-30.76171875,999.51171875,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.536882,1709109888.5368822,-48.828125,-34.1796875,-31.25,44.921875,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.536882,1709109888.5368822,-48.828125,-34.1796875,-31.25,44.921875,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.540787,1709109888.5407877,-572.75390625,-37.109375,-29.296875,-1000.0,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.540787,1709109888.5407877,-572.75390625,-37.109375,-29.296875,-1000.0,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.544693,1709109888.5446928,-375.48828125,-40.52734375,-34.1796875,-759.27734375,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.544693,1709109888.5446928,-375.48828125,-40.52734375,-34.1796875,-759.27734375,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.548598,1709109888.548598,258.7890625,-35.64453125,-38.0859375,494.140625,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.548598,1709109888.548598,258.7890625,-35.64453125,-38.0859375,494.140625,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.552503,1709109888.552503,549.8046875,-27.34375,-34.66796875,999.51171875,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.552503,1709109888.552503,549.8046875,-27.34375,-34.66796875,999.51171875,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.556409,1709109888.5564086,-21.97265625,-26.3671875,-37.109375,129.39453125,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.556409,1709109888.5564086,-21.97265625,-26.3671875,-37.109375,129.39453125,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.560314,1709109888.560314,-568.84765625,-31.73828125,-41.9921875,-1000.0,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.560314,1709109888.560314,-568.84765625,-31.73828125,-41.9921875,-1000.0,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.564219,1709109888.5642197,-454.58984375,-38.0859375,-42.96875,-940.91796875,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.564219,1709109888.5642197,-454.58984375,-38.0859375,-42.96875,-940.91796875,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.568125,1709109888.5681248,135.7421875,-36.1328125,-34.1796875,170.41015625,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.568125,1709109888.5681248,135.7421875,-36.1328125,-34.1796875,170.41015625,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.572030,1709109888.57203,571.77734375,-29.78515625,-24.90234375,999.51171875,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.572030,1709109888.57203,571.77734375,-29.78515625,-24.90234375,999.51171875,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.575943,1709109888.5759432,109.86328125,-35.64453125,-34.1796875,278.80859375,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.575943,1709109888.5759432,109.86328125,-35.64453125,-34.1796875,278.80859375,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.579849,1709109888.5798483,-510.7421875,-42.96875,-35.64453125,-1000.0,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.579849,1709109888.5798483,-510.7421875,-42.96875,-35.64453125,-1000.0,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.583754,1709109888.5837538,-498.046875,-41.9921875,-30.2734375,-993.65234375,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.583754,1709109888.5837538,-498.046875,-41.9921875,-30.2734375,-993.65234375,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.587659,1709109888.5876594,112.79296875,-36.62109375,-28.80859375,122.0703125,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.587659,1709109888.5876594,112.79296875,-36.62109375,-28.80859375,122.0703125,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.591565,1709109888.591565,520.5078125,-32.71484375,-20.99609375,999.51171875,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.591565,1709109888.591565,520.5078125,-32.71484375,-20.99609375,999.51171875,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.595470,1709109888.59547,186.5234375,-41.015625,-13.18359375,544.43359375,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.595470,1709109888.59547,186.5234375,-41.015625,-13.18359375,544.43359375,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.599375,1709109888.5993752,-411.1328125,-45.41015625,-29.296875,-748.046875,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.599375,1709109888.5993752,-411.1328125,-45.41015625,-29.296875,-748.046875,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.603281,1709109888.6032803,-584.9609375,-37.109375,-39.0625,-1000.0,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.603281,1709109888.6032803,-584.9609375,-37.109375,-39.0625,-1000.0,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.607186,1709109888.6071858,-1.46484375,-40.0390625,-28.80859375,-55.17578125,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.607186,1709109888.6071858,-1.46484375,-40.0390625,-28.80859375,-55.17578125,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.611091,1709109888.6110911,539.0625,-35.15625,-27.83203125,999.51171875,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.611091,1709109888.6110911,539.0625,-35.15625,-27.83203125,999.51171875,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.614996,1709109888.6149964,222.16796875,-27.83203125,-31.25,509.27734375,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.614996,1709109888.6149964,222.16796875,-27.83203125,-31.25,509.27734375,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.618902,1709109888.6189015,-424.31640625,-37.59765625,-34.1796875,-801.7578125,1.0,0.0,0.0,1.0,7.m4v,7.0
2024-02-28 09:44:48.618902,1709109888.6189015,-424.31640625,-37.59765625,-34.1796875,-801.7578125,1.0,0.0,0.0,1.0,7.m4v,7.0
