Timestamp,Timestamp_UNIX,TP9,AF7,AF8,TP10,Valence,Arousal,Dominace,Viewed,Video,Participant
2024-02-27 10:55:40.002838,1709027740.0028377,-23.92578125,922.36328125,290.0390625,-39.55078125,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.006743,1709027740.0067434,-37.109375,996.09375,111.328125,-59.08203125,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.010649,1709027740.0106492,-37.59765625,924.8046875,132.8125,-50.78125,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.014555,1709027740.014555,-26.85546875,982.421875,238.28125,-49.31640625,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.018461,1709027740.0184608,-23.4375,969.7265625,100.5859375,-53.22265625,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.022367,1709027740.0223663,-24.90234375,969.7265625,36.62109375,-50.78125,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.026274,1709027740.0262744,-25.87890625,969.7265625,-28.3203125,-40.0390625,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.108298,1709027740.1082976,-24.90234375,983.3984375,-237.3046875,-40.52734375,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.112203,1709027740.1122034,-20.01953125,969.7265625,-2.44140625,-32.71484375,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.116109,1709027740.1161091,-32.71484375,969.7265625,122.0703125,-37.109375,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.127828,1709027740.127828,-38.0859375,969.7265625,-268.5546875,-22.94921875,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.139545,1709027740.1395454,-26.85546875,921.38671875,457.51953125,-38.0859375,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.151263,1709027740.1512628,-45.41015625,-1000.0,-275.390625,-52.24609375,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.502800,1709027740.5028002,-40.52734375,969.7265625,-348.14453125,-66.40625,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.510612,1709027740.5106118,-50.29296875,971.6796875,-233.3984375,-41.50390625,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.514518,1709027740.5145175,-36.62109375,971.19140625,327.63671875,-43.45703125,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.518423,1709027740.5184233,-31.25,912.59765625,708.0078125,-55.17578125,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.522329,1709027740.522329,-45.41015625,999.51171875,214.35546875,-61.5234375,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.526235,1709027740.5262349,-45.41015625,284.1796875,-375.9765625,-58.59375,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.530141,1709027740.5301406,-32.71484375,-993.1640625,-363.76953125,-57.6171875,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.534046,1709027740.5340464,-47.8515625,-1000.0,-273.4375,-57.12890625,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.537952,1709027740.5379522,-43.9453125,-963.8671875,-462.890625,-51.7578125,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.541861,1709027740.5418608,-32.2265625,-1000.0,-588.8671875,-35.64453125,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.545767,1709027740.5457666,-47.36328125,-1000.0,-659.1796875,-24.4140625,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.549672,1709027740.5496724,-53.22265625,-1000.0,-438.96484375,-33.69140625,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.553578,1709027740.553578,-50.78125,-930.6640625,-97.65625,-41.9921875,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.557484,1709027740.557484,-46.38671875,-1000.0,-196.2890625,-45.8984375,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.561390,1709027740.5613897,-36.1328125,-572.265625,-187.01171875,-41.015625,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.565295,1709027740.5652957,-29.296875,851.5625,92.28515625,-32.71484375,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.569201,1709027740.5692012,-27.34375,999.51171875,6.34765625,-30.76171875,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.573107,1709027740.573107,-24.90234375,914.0625,157.71484375,-25.87890625,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.577013,1709027740.5770128,-33.203125,984.86328125,291.50390625,-31.73828125,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.580919,1709027740.5809186,-37.59765625,969.7265625,-142.578125,-40.0390625,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.584824,1709027740.5848243,-33.203125,969.7265625,-416.9921875,-36.62109375,0.0,-1.0,1.0,0.0,8.m4v,2.0
2024-02-27 10:55:40.588733,1709027740.5887327,-50.78125,969.7265625,-310.546875,-38.57421875,0.0,-1.0,1.0,0.0,8.m4v,2.0
