Timestamp,Timestamp_UNIX,TP9,AF7,AF8,TP10,Valence,Arousal,Dominace,Viewed,Video,Participant
2024-02-27 16:07:51.235285,1709046471.2352853,-23.92578125,-28.80859375,-42.96875,-35.15625,-1.0,1.0,0.0,1.0,8.m4v,6.0
2024-02-27 16:07:51.239191,1709046471.2391908,-50.29296875,-34.1796875,-31.25,-31.73828125,-1.0,1.0,0.0,1.0,8.m4v,6.0
2024-02-27 16:07:51.243096,1709046471.2430964,-65.4296875,-40.0390625,-25.390625,-22.94921875,-1.0,1.0,0.0,1.0,8.m4v,6.0
2024-02-27 16:07:51.247002,1709046471.247002,-39.0625,-43.45703125,-26.3671875,-25.87890625,-1.0,1.0,0.0,1.0,8.m4v,6.0
2024-02-27 16:07:51.250907,1709046471.2509072,-17.578125,-30.76171875,-20.99609375,-25.390625,-1.0,1.0,0.0,1.0,8.m4v,6.0
2024-02-27 16:07:51.254818,1709046471.2548182,-31.25,-27.83203125,-19.04296875,-25.390625,-1.0,1.0,0.0,1.0,8.m4v,6.0
2024-02-27 16:07:51.258724,1709046471.2587235,-55.17578125,-44.43359375,-26.85546875,-30.2734375,-1.0,1.0,0.0,1.0,8.m4v,6.0
2024-02-27 16:07:51.262629,1709046471.262629,-69.3359375,-42.96875,-33.69140625,-22.94921875,-1.0,1.0,0.0,1.0,8.m4v,6.0
2024-02-27 16:07:51.266535,1709046471.2665346,-48.33984375,-37.109375,-30.2734375,-14.16015625,-1.0,1.0,0.0,1.0,8.m4v,6.0
2024-02-27 16:07:51.270440,1709046471.27044,-26.3671875,-45.41015625,-29.296875,-12.20703125,-1.0,1.0,0.0,1.0,8.m4v,6.0
2024-02-27 16:07:51.274346,1709046471.2743456,-20.01953125,-55.17578125,-30.2734375,-22.94921875,-1.0,1.0,0.0,1.0,8.m4v,6.0
2024-02-27 16:07:51.278251,1709046471.278251,-38.0859375,-48.33984375,-31.25,-25.390625,-1.0,1.0,0.0,1.0,8.m4v,6.0
2024-02-27 16:07:51.282156,1709046471.2821565,-54.19921875,-36.1328125,-26.85546875,-15.13671875,-1.0,1.0,0.0,1.0,8.m4v,6.0
2024-02-27 16:07:51.286062,1709046471.286062,-41.015625,-39.0625,-23.92578125,-19.53125,-1.0,1.0,0.0,1.0,8.m4v,6.0
2024-02-27 16:07:51.289968,1709046471.2899675,-27.34375,-33.69140625,-29.78515625,-24.4140625,-1.0,1.0,0.0,1.0,8.m4v,6.0
2024-02-27 16:07:51.293873,1709046471.2938728,-20.99609375,-29.78515625,-30.2734375,-22.4609375,-1.0,1.0,0.0,1.0,8.m4v,6.0
2024-02-27 16:07:51.297778,1709046471.2977784,-46.38671875,-35.15625,-21.97265625,-30.2734375,-1.0,1.0,0.0,1.0,8.m4v,6.0
2024-02-27 16:07:51.301692,1709046471.3016915,-65.4296875,-32.71484375,-19.04296875,-30.76171875,-1.0,1.0,0.0,1.0,8.m4v,6.0
2024-02-27 16:07:51.305597,1709046471.305597,-38.0859375,-29.296875,-23.92578125,-18.5546875,-1.0,1.0,0.0,1.0,8.m4v,6.0
2024-02-27 16:07:51.309503,1709046471.3095026,-22.94921875,-29.296875,-35.15625,-19.04296875,-1.0,1.0,0.0,1.0,8.m4v,6.0
2024-02-27 16:07:51.313408,1709046471.313408,-39.55078125,-41.015625,-43.45703125,-41.015625,-1.0,1.0,0.0,1.0,8.m4v,6.0
2024-02-27 16:07:51.317314,1709046471.3173137,-62.98828125,-38.57421875,-38.0859375,-49.8046875,-1.0,1.0,0.0,1.0,8.m4v,6.0
2024-02-27 16:07:51.321219,1709046471.321219,-56.640625,-28.3203125,-30.76171875,-21.97265625,-1.0,1.0,0.0,1.0,8.m4v,6.0
2024-02-27 16:07:51.325125,1709046471.3251245,-30.76171875,-28.3203125,-28.3203125,-15.13671875,-1.0,1.0,0.0,1.0,8.m4v,6.0
2024-02-27 16:07:51.329030,1709046471.32903,-18.5546875,-38.57421875,-29.296875,-33.69140625,-1.0,1.0,0.0,1.0,8.m4v,6.0
