Timestamp,Timestamp_UNIX,TP9,AF7,AF8,TP10,Valence,Arousal,Dominace,Viewed,Video,Participant
2024-02-27 09:39:48.000505,1709023188.000505,33.203125,-66.89453125,-35.64453125,17.578125,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.004411,1709023188.0044107,21.484375,-43.45703125,-25.390625,25.390625,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.008319,1709023188.0083191,26.3671875,-56.15234375,-27.34375,-7.8125,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.012225,1709023188.012225,25.87890625,-41.015625,-43.45703125,-41.015625,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.016131,1709023188.016131,-23.92578125,-13.18359375,-42.96875,-38.0859375,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.020037,1709023188.0200367,-11.71875,0.48828125,-37.109375,-22.94921875,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.023942,1709023188.0239425,50.78125,-48.33984375,-20.01953125,33.69140625,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.027848,1709023188.0278482,43.45703125,-32.71484375,-34.1796875,13.18359375,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.031754,1709023188.031754,21.97265625,-30.76171875,-44.921875,-8.7890625,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.035660,1709023188.0356598,54.6875,-85.9375,-29.78515625,10.25390625,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.148935,1709023188.148935,-12.20703125,-54.6875,-39.55078125,-39.0625,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.152841,1709023188.1528409,-25.87890625,-54.19921875,-36.1328125,-49.8046875,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.160652,1709023188.1606524,-25.390625,-37.59765625,-40.0390625,-63.4765625,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.164558,1709023188.1645584,-21.484375,-17.08984375,-61.5234375,-53.22265625,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.172370,1709023188.17237,-14.6484375,-39.0625,-27.83203125,-49.31640625,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.176276,1709023188.1762755,-19.53125,-53.22265625,-20.99609375,-41.9921875,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.184087,1709023188.1840873,32.71484375,-47.8515625,-42.48046875,8.30078125,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.187993,1709023188.187993,11.23046875,-30.76171875,-48.33984375,-16.11328125,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.195809,1709023188.195809,-36.1328125,-27.34375,-27.34375,-69.82421875,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.199715,1709023188.199715,-65.4296875,22.94921875,-62.5,-63.96484375,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.207526,1709023188.2075262,-25.87890625,-75.68359375,-33.203125,-60.05859375,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.211432,1709023188.211432,-47.8515625,-59.5703125,-34.66796875,-68.84765625,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.219244,1709023188.2192438,-0.9765625,-7.32421875,-18.06640625,-21.97265625,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.223150,1709023188.2231495,2.9296875,-34.1796875,-12.20703125,-5.37109375,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.230961,1709023188.230961,-52.734375,-53.22265625,-66.40625,-66.40625,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.234867,1709023188.2348669,-4.8828125,-43.45703125,-74.21875,-42.48046875,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.242682,1709023188.2426815,-18.5546875,-40.52734375,-45.8984375,-42.48046875,-1.0,0.0,0.0,0.0,5.m4v,1.0
2024-02-27 09:39:48.309083,1709023188.309083,-17.08984375,-31.73828125,-39.0625,-31.25,-1.0,0.0,0.0,0.0,5.m4v,1.0
